Institute Code,College,Course Code,Course,Status,Category,Cutoff Rank,Score
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,85079,58.8704519
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,129674,20.3198986
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,63008,71.9809302
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,63593,71.6671025
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,79624,62.7344336
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,81136,61.6397637
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,100650,48.0589023
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,56098,75.8673530
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,86719,58.1382561
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,,EWS,14854,94.1055620
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,,EWS,30173,87.6216398
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,,EWS,93810,53.1660451
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,,EWS,21316,91.3483231
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,,EWS,15196,93.9947487
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,,EWS,13862,94.5800123
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,,EWS,25613,89.5398277
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,,EWS,95619,52.2466614
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,,EWS,42413,82.2266135
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,,EWS,15422,93.8586283
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,,EWS,71361,67.5703113
